@507	0101000100010000
@508	0000010000000001
@509	0000010101010001
@50a	0000000101010101
@50b	0001010100000101
@50c	0101010001000001
@50d	0000000001010100
@50e	0101000101000000
@50f	0001010000010100
@510	0001000001000100
@511	0101000001010000
@512	0001010000000101
@513	0000000101000101
@514	0000000101000001
@515	0001010000000000
@516	0100000100000100
@517	0100000001000100
@518	0101000000000101
@519	0000000100010000
@51a	0000010001000000
@51b	0000000100000100
@51c	0101010000010101
@51d	0100010101010000
@51e	0001000100000101
@51f	0100010000010000
@520	0001010100010101
@521	0100000100010100
@522	0000000001000001
@523	0000010101010100
@524	0000010100010001
@525	0001010000010101
@526	0100010101000100
@527	0100000000010100
@528	0001010000010000
@529	0101000001010100
@52a	0100000100010100
@52b	0100000101000101
@52c	0100000001010001
@52d	0101010100010101
@52e	0101010101000101
@52f	0101000000010101
@530	0000000000010000
@531	0100000000000101
@532	0100010100010000
@533	0100000101000001
@534	0000010001010000
@535	0100010100010000
@536	0101010001010101
@537	0101010001010101
@538	0100000000000101
@539	0101010101000101
@53a	0100010101000001
@53b	0101000100000001
@53c	0101010101010001
@53d	0100000100000000
@53e	0101010000010100
@53f	0000000101000100
@540	0101010001000001
@541	0000010101000001
@542	0100000100010101
@543	0100010101000001
@544	0001010101000000
@545	0001000101000001
@546	0101000101000001
@547	0101000101010001
@548	0000000100010100
@549	0000000000000000
@54a	0101010001010100
@54b	0001000100000101
@54c	0000000001000100
@54d	0001000100000001
@54e	0100010100000001
@54f	0001000000010001
@550	0100010000000101
@551	0100000001000101
@552	0101000100000100
@553	0001000001010001
@554	0000010100010101
@555	0000010000010101
@556	0100000101000000
@557	0000000001000100
@558	0001000100010001
@559	0101010001000101
@55a	0100010100000100
@55b	0101000101000100
@55c	0101010000000100
@55d	0001010000000100
@55e	0000000000010100
@55f	0100000000010000
@560	0100010001000100
@561	0101010001000100
@562	0100010101010100
@563	0101010101010100
@564	0000000101010001
@565	0101010000000001
@566	0000000001010001
@567	0001000101000101
@568	0100010100010000
@569	0001000000010100
@56a	0000010001000101
@56b	0000000101010101
@56c	0000000101000000
@56d	0100000000010001
@56e	0101010101010000
@56f	0000000101000001
@570	0000000101010100
@571	0000010000000001
@572	0000000000010000
@573	0000000001000100
@574	0001010100010001
@575	0100010100010000
@576	0000000000010100
@577	0100010101010000
@578	0000010000000000
@579	0001000100010100
@57a	0000000101000100
@57b	0101000100010000
@57c	0100010000000001
@57d	0000000100010001
@57e	0001010001000000
@57f	0001010100000000
@580	0000010001010000
@581	0000000100010001
@582	0100010000010101
@583	0000000100010100
@584	0101000100010001
@585	0000010101010000
@586	0100010001010101
@587	0100000000000000
@588	0001000000000000
@589	0001000001000001
@58a	0001000001010000
@58b	0000010101010000
@58c	0001000001010100
@58d	0001000001000000
@58e	0001010001000100
@58f	0001010000010100
@590	0001010101010100
@591	0001000001010001
@592	0100000100010001
@593	0100010101000001
@594	0000010001000000
@595	0101010001000100
@596	0000000100000100
@597	0100000000000000
@598	0000000001000001
@599	0001000100010101
@59a	0001000100010001
@59b	0100000001000000
@59c	0101010100000000
@59d	0001000001010000
@59e	0001000100010000
@59f	0001000001000001
@5a0	0100000001000101
@5a1	0101000100000101
@5a2	0101000101000101
@5a3	0101010101000100
@5a4	0000010101010001
@5a5	0001000101000000
@5a6	0000010100010101
@5a7	0001010101000100
@5a8	0000000000000000
@5a9	0100000001000100
@5aa	0001000000010001
@5ab	0000000001010001
@5ac	0000000000000001
@5ad	0101010001000001
@5ae	0001010001010001
@5af	0000000100000000
@5b0	0001000101010101
@5b1	0000000101010000
@5b2	0001000001010000
@5b3	0101010101000100
@5b4	0001010101000100
@5b5	0000000101010001
@5b6	0100000000000001
@5b7	0101010101000100
@5b8	0101010001000000
@5b9	0000000000000101
@5ba	0000010100000100
@5bb	0001000101010100
@5bc	0000000001000101
@5bd	0101010101010101
@5be	0101000100010000
@5bf	0001000101010100
@5c0	0100000000000001
@5c1	0101000100010101
@5c2	0000000100010000
@5c3	0101010101010001
@5c4	0000010000000100
@5c5	0001000001010101
@5c6	0001010000000000
@5c7	0101000100010100
@5c8	0100000000000100
@5c9	0001000101010101
@5ca	0100010001000101
@5cb	0000000100010001
@5cc	0000000101000101
@5cd	0100010001010101
@5ce	0101000001000101
@5cf	0000000100010000
@5d0	0100000100000100
@5d1	0001010100010100
@5d2	0100000101010100
@5d3	0000010100000100
@5d4	0000000100010001
@5d5	0100000101010101
@5d6	0101010001010001
@5d7	0101010000010000
@5d8	0000010001000101
@5d9	0101000000000000
@5da	0000000101000100
@5db	0000010000000101
@5dc	0000000100000101
@5dd	0100010000000101
@5de	0101010000010001
@5df	0100000100000101
@5e0	0100010100010100
@5e1	0001000001010101
@5e2	0100000000010101
@5e3	0000010000010100
@5e4	0100010101000100
@5e5	0000010101010001
@5e6	0001010100000001
@5e7	0100010100010100
@5e8	0101000000010100
@5e9	0101010001000001
@5ea	0001010101010000
@5eb	0000000001010101
@5ec	0000000100000101
@5ed	0100000001010101
@5ee	0001000100010000
@5ef	0100000101000100
@5f0	0001010001000001
@5f1	0001010101010100
@5f2	0101010101010000
@5f3	0101010101000101
@5f4	0000000100000101
@5f5	0100000100010000
@5f6	0100010001010100
@5f7	0101000000010000
@5f8	0000010000010000
@5f9	0100010101010101
@5fa	0101000001010001
@5fb	0100010001010100
@5fc	0000000100010000
@5fd	0000000100010101
@5fe	0101010100000101
@5ff	0001010100010001
@600	0101010101000100
@601	0000010001000000
@602	0000010101000101
@603	0100000001010000
@604	0001010001000000
@605	0100010101010001
@606	0001010101000100
@607	0101010001000001
@608	0101000001010001
@609	0100010100000100
@60a	0100010001000101
@60b	0101000000000000
@60c	0001000101010101
@60d	0101000100010101
@60e	0101000001000000
@60f	0000010100000100
@610	0001000001000000
@611	0000000100010100
@612	0101010100000101
@613	0100000001010101
@614	0001010001010100
@615	0001010001000101
@616	0100010101000001
@617	0001000100010100
@618	0100010100010001
@619	0001000101010101
@61a	0000010101000101
@61b	0100010101010100
@61c	0100010000010000
@61d	0101000100000001
@61e	0000010100000101
@61f	0000010001000101
@620	0101000100000001
@621	0001010101010101
@622	0101010000010100
@623	0101000000010101
@624	0001010100000001
@625	0101000101000100
@626	0001000000010001
@627	0000000100000100
@628	0001000000010100
@629	0000010001000000
@62a	0000000101010100
@62b	0001000000010100
@62c	0100010000010001
@62d	0000000000000001
@62e	0101010000000100
@62f	0101000101010001
@630	0101010000010101
@631	0000000001000100
@632	0001000001010100
@633	0000000001000000
@634	0100000000010100
@635	0101010100010100
@636	0100000000000000
@637	0101000000000100
@638	0100010001010101
@639	0101000101010101
@63a	0000000001000101
@63b	0101000001000000
@63c	0000000000000100
@63d	0101010001000001
@63e	0000010001010100
@63f	0100000001010101
@640	0001010000010001
@641	0100010100010001
@642	0100000101010100
@643	0001000000000100
@644	0001000000000100
@645	0100010001000100
@646	0000000001010001
@647	0001000101000101
@648	0000010001010000
@649	0000010101010101
@64a	0000000001000001
@64b	0000000000010101
@64c	0001010001010001
@64d	0101000000010100
@64e	0000000001010000
@64f	0001010101000101
@650	0100000000010100
@651	0100010101010100
@652	0000000001010100
@653	0001010100010000
@654	0001000100010101
@655	0101010100010000
@656	0000010001000000
@657	0001010001010000
@658	0001000000010101
@659	0100000100010000
@65a	0000010001010001
@65b	0101000001000100
@65c	0001010001000001
@65d	0100000000010001
@65e	0000000001010001
@65f	0001010101010100
@660	0100000101000100
@661	0100010100010100
@662	0001010000000100
@663	0000010100000001
@664	0000000001000000
@665	0100000001000000
@666	0100000001010000
@667	0001000101010100
@668	0100010000000101
@669	0101000100010101
@66a	0000010101010000
@66b	0101010101010100
@66c	0101010001010000
@66d	0100000101000001
@66e	0100000100000100
@66f	0001010100000000
@670	0000000001000000
@671	0101010001010101
@672	0001010100010001
@673	0000000101000001
@674	0000010000010000
@675	0001000001010001
@676	0001010000010101
@677	0100010100000101
@678	0001000100010101
@679	0001000000000001
@67a	0100010101010001
@67b	0101000100000100
@67c	0100000100010100
@67d	0100010101010001
@67e	0100010100010101
@67f	0000010101000000
@680	0001000100000001
@681	0000010000000100
@682	0101000001000100
@683	0000010100010001
@684	0000000100000001
@685	0000010101010100
@686	0000000000000100
@687	0001000001010000
@688	0001000101000000
@689	0101010001010001
@68a	0000000000010101
@68b	0000010001010001
@68c	0101000100000000
@68d	0101010100010000
@68e	0100010001000101
@68f	0101000100010000
@690	0101000100010101
@691	0101000100010100
@692	0001000100010001
@693	0100010000000100
@694	0101010001000100
@695	0100010001000101
@696	0100000000000001
@697	0100010100000000
@698	0100000101010101
@699	0100000000010101
@69a	0101010000000101
@69b	0001000001000001
@69c	0000000100010000
@69d	0101000100010101
@69e	0000010001010100
@69f	0101000100000000
@6a0	0001000101010000
@6a1	0100000100010001
@6a2	0000010000000100
@6a3	0100000000010001
@6a4	0101010001010000
@6a5	0001000001000000
@6a6	0100000001010101
@6a7	0101000100000101
@6a8	0101000101010000
@6a9	0000010100010101
@6aa	0101010000010101
@6ab	0001010101000100
@6ac	0100000101010000
@6ad	0001010001010000
@6ae	0101000100000000
@6af	0101010001000001
@6b0	0101010100010000
@6b1	0001010000010101
@6b2	0001000001000100
@6b3	0100010100010101
@6b4	0100010100000100
@6b5	0000010000010100
@6b6	0101000001010100
@6b7	0000000000000000
@6b8	0100010001010000
@6b9	0100010101010000
@6ba	0101000101010001
@6bb	0100000101000100
@6bc	0100000000000001
@6bd	0000010101010000
@6be	0001010101000000
@6bf	0101010001000101
@6c0	0101000001010000
@6c1	0000010100000000
@6c2	0101000100000101
@6c3	0000010001010001
@6c4	0001000100000001
@6c5	0101010000010100
@6c6	0101000001000101
@6c7	0101000000010001
@6c8	0101010101000100
@6c9	0100010101000001
@6ca	0101010000000101
@6cb	0100000001010100
@6cc	0101010001000000
@6cd	0000010001010101
@6ce	0000000100000100
@6cf	0100000101000001
@6d0	0100000101000100
@6d1	0001010100000100
@6d2	0100010001000101
@6d3	0100010001000001
@6d4	0100010100010100
@6d5	0101010000010000
@6d6	0001000001010101
@6d7	0101010100010101
@6d8	0100010101010100
@6d9	0101000001000101
@6da	0001000001000100
@6db	0101000001000001
@6dc	0001000100010100
@6dd	0101000101010000
@6de	0101000100000001
@6df	0101000101010101
@6e0	0101000100000100
@6e1	0000010001000100
@6e2	0101010101000000
@6e3	0001010100010100
@6e4	0101010100000000
@6e5	0000010101000001
@6e6	0000000100010001
@6e7	0000000001000000
@6e8	0001010001000000
@6e9	0001000000000100
@6ea	0100000000010001
@6eb	0000000001000100
@6ec	0100000001010100
@6ed	0100010001000100
@6ee	0000000001010001
@6ef	0000000100010001
@6f0	0101010100000100
@6f1	0001010101010001
@6f2	0001010000000100
@6f3	0001000001010000
@6f4	0100010000010101
@6f5	0000010001000001
@6f6	0100000000010001
@6f7	0001010100000101
@6f8	0001000101000101
@6f9	0100010101000100
@6fa	0100000101010000
@6fb	0100010000010101
@6fc	0100010100010001
@6fd	0100010000010101
@6fe	0100000000010001
@6ff	0100010100000100
@700	0001000100000101
@701	0101010100010000
@702	0100010100000001
@703	0001000001000101
@704	0001010001010101
@705	0101000001010001
@706	0001000100010101
@707	0000010100000100
@708	0101000000010100
@709	0101010101000001
@70a	0001000101010000
@70b	0100000100010100
@70c	0000000100010101
@70d	0001010000000001
@70e	0101010001010000
@70f	0001010000010000
@710	0001000000010101
@711	0001000000010001
@712	0001000001000100
@713	0000010100010001
@714	0101000100010101
@715	0101000101000000
@716	0100010000010001
@717	0000000101010100
@718	0101000001000100
@719	0001010000000001
@71a	0101010000010101
@71b	0100000001010001
@71c	0000000000010000
@71d	0000000001000100
@71e	0101010101010101
@71f	0100000100010101
@720	0101000101010100
@721	0100000100000100
@722	0001000001010100
@723	0101000000010101
@724	0001010001010000
@725	0101000000010001
@726	0101010000010000
@727	0000010000010100
@728	0100010101010101
@729	0100000101000000
@72a	0101000100010100
@72b	0100010001000101
@72c	0100010101000100
@72d	0001000101000100
@72e	0001010001000101
@72f	0100000001000101
@730	0100000001000101
@731	0000000100000101
@732	0100010100000101
@733	0000000101000001
@734	0001010001010101
@735	0001010101010000
@736	0000010000000100
@737	0000000100000101
@738	0101010100000101
@739	0101010101010000
@73a	0001000000010001
@73b	0000010100000101
@73c	0100000101000100
@73d	0100010001010001
@73e	0001000100010100
@73f	0101000100010001
@740	0100000001010000
@741	0000010000000000
@742	0100000100000000
@743	0000010100000101
@744	0000000000000101
@745	0100010101000001
@746	0100000101000101
@747	0000000000010101
@748	0000000101000001
@749	0101000000000000
@74a	0001010001000100
@74b	0100010100010000
@74c	0101010100000101
@74d	0101000100000000
@74e	0101010101010000
@74f	0000010100000001
@750	0000000001000000
@751	0101000001000100
@752	0101000001000001
@753	0100000001010100
@754	0000010001010001
@755	0001000001000101
@756	0101000000000101
@757	0000010101000100
@758	0101000101010100
@759	0100000100010101
@75a	0001010100010101
@75b	0100010101010100
@75c	0001000101000001
@75d	0001000001000001
@75e	0000010001000001
@75f	0100000000000100
@760	0101010000010001
@761	0100000101010000
@762	0101010000000101
@763	0100010000010100
@764	0001000101010001
@765	0001000101010101
@766	0000000000010101
@767	0101000100010101
@768	0100010000010000
@769	0101000100010001
@76a	0100000101010100
@76b	0100010101010001
@76c	0001010100000000
@76d	0001000001010001
@76e	0101000001010101
@76f	0101010000010100
@770	0100010001000101
@771	0100010001000001
@772	0000010000000000
@773	0001000101000101
@774	0001000000010001
@775	0001010000010000
@776	0000000101000000
@777	0001000100010101
@778	0001000001000100
@779	0100010100010101
@77a	0001010100010100
@77b	0100000101010101
@77c	0100000101000000
@77d	0000000001000001
@77e	0101000101000101
@77f	0000000000010101
@780	0101000000000100
@781	0101000100010000
@782	0100010100010001
@783	0101010000000101
@784	0001000001000100
@785	0101000000010001
@786	0100010101000100
@787	0101000100010000
@788	0101000000010001
@789	0001010100010001
@78a	0001000100010101
@78b	0000010101000000
@78c	0101010100000001
@78d	0101010001000100
@78e	0001000100000101
@78f	0000000000010001
@790	0001010000000101
@791	0000010000010100
@792	0100010000000001
@793	0001000000010001
@794	0001010100010001
@795	0000010001010101
@796	0100000001000001
@797	0000000001000100
@798	0001010001010101
@799	0000000001000000
@79a	0101010001000100
@79b	0000000001000001
@79c	0001010100010101
@79d	0100000101010001
@79e	0001010101000000
@79f	0101000000000000
@7a0	0101010101010101
@7a1	0000000101000000
@7a2	0100000101000100
@7a3	0101000100000100
@7a4	0000000100010100
@7a5	0000010100010000
@7a6	0101010101010100
@7a7	0101000100000100
@7a8	0001010001000000
@7a9	0001000000010000
@7aa	0001000100000001
@7ab	0001010000000001
@7ac	0000000100010101
@7ad	0100000001000101
@7ae	0100010101000100
@7af	0001010001010001
@7b0	0101010001000101
@7b1	0001010000010000
@7b2	0000010001010101
@7b3	0101010101010000
@7b4	0000000101010000
@7b5	0101010101000101
@7b6	0100000001010001
@7b7	0100010101010100
@7b8	0101000000010001
@7b9	0101000001010001
@7ba	0001000100010001
@7bb	0000000100000100
@7bc	0101000100010000
@7bd	0000000100000001
@7be	0101010000000101
@7bf	0100010001000000
@7c0	0001000100010000
@7c1	0101010000010000
@7c2	0000010001000000
@7c3	0101000000010001
@7c4	0001010101010000
@7c5	0101010001000100
@7c6	0101000000010001
@7c7	0101000001000100
@7c8	0001010000000101
@7c9	0001000100010101
@7ca	0001000100000000
@7cb	0000000101010000
@7cc	0001010001010001
@7cd	0001000000010000
@7ce	0000010101010100
@7cf	0100000101010001
@7d0	0001000001000100
@7d1	0000000100010100
@7d2	0101010001000000
@7d3	0101000000010000
@7d4	0100000000000001
@7d5	0001000000010101
@7d6	0000010000000101
@7d7	0101000001000001
@7d8	0001000101000000
@7d9	0000010100010100
@7da	0001010100010001
@7db	0000010101000000
@7dc	0101010000000100
@7dd	0101000101000100
@7de	0001000000000001
@7df	0000000100000001
@7e0	0001000000000000
@7e1	0000000101000001
@7e2	0100010101000101
@7e3	0100000100010001
@7e4	0101010000010000
@7e5	0001010100000000
@7e6	0001010100010101
@7e7	0000010001000000
@7e8	0000000000010100
@7e9	0101010101010001
@7ea	0001000001010000
@7eb	0100000001000001
@7ec	0101010101010000
@7ed	0000010101000001
@7ee	0101010101000000
@7ef	0001010101010101
@7f0	0000000000000001
@7f1	0000000001000000
@7f2	0000010101000101
@7f3	0000010000000101
@7f4	0001000100010000
@7f5	0100000101000100
@7f6	0001010000010000
@7f7	0100000100010000
@7f8	0001000001000001
@7f9	0100010000010101
@7fa	0001010100010001
@7fb	0101010001010001
@7fc	0101000001010001
@7fd	0000010000010100
@7fe	0100010000000100
@7ff	0100010000000100
@800	0100010101000100
@801	0001000100010100
@802	0000000000010000
@803	0000000000000010
@804	0001010000000101
@805	0100010000000101
@806	0000000000000000
@807	0100000000000001
@808	0000000000000001
@809	0000000100010000
@80a	0100000100000001
@80b	0001000101010100
@80c	0001000101010001
@80d	0101010001000101
@80e	0000010101010001
@80f	0001010001000000
@810	0000000001000101
@811	0001000100010100
@812	0001000000010000
@813	0100000000000000
@814	0101010000000101
@815	0101010101010000
@816	0001010000000000
@817	0100000100010101
@818	0001000100010101
@819	0100000100010101
@81a	0101010000000000
@81b	0101010001010000
@81c	0001000000010100
@81d	0101000001010001
@81e	0001000100010001
@81f	0000000001000001
@820	0001010000010000
@821	0001010001000001
@822	0001000001010100
@823	0101000001000100
